Instrument,Company Common Name,Deal Permid,Loan Dates: Announcement Date,Loan Dates: Financial Close Date of Loan Package,Maturity: Maturity Date,Loan Type,Use of Proceeds,Loan Repayment: Type,Loans Issuer/Borrower Ultimate Parent Name Full,Loan Package Amount,"Number of all Managers, inc. Int'l Co-Managers","All Managers, inc. Int'l Co-Managers, Parent (Full Name)","All Managers, inc. Int'l Co-Managers, Parent (Code)",All Loans Manager Roles,Loan Manager Commitment Amount
4295877395,,154083416679,2001-03-28,2001-03-28,2002-03-28,Committed Credit Facility,Refinancing,Bullet,Kubota Corp,245438926.613761,3,Mizuho Financial Group,MIZUHO-FINAN,Participant,0.0
4295877395,,154083422883,2002-03-29,2002-03-29,2003-03-28,Revolving Credit Facility,General Corporate Purpose,Bullet,Kubota Corp,113002862.739189,5,Norinchukin Bank,NORINCHUKIN-BK,Participant,0.0
4295877395,,154083431924,2003-03-01,2003-03-31,2004-03-29,Term Loan,General Corporate Purpose,Bullet,Kubota Corp,127194098.193844,2,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083431926,2003-03-01,2003-03-31,2004-03-29,Committed Credit Facility,Working Capital,Bullet,Kubota Corp,127194098.193844,4,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,154083434972,2002-03-29,2002-03-29,2003-03-29,Committed Credit Facility,General Corporate Purpose,Bullet,Kubota Corp,113002862.739189,8,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,154083436479,2003-09-01,2003-09-26,2008-09-30,Term Loan,Working Capital,Bullet,Kubota Corp,44814914.4035135,3,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,154083447289,2004-03-01,2004-03-30,2005-03-15,Committed Credit Facility,Working Capital,Bullet,Kubota Corp,141964792.731403,7,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083454510,2005-03-01,2005-03-16,2006-03-14,Term Loan,General Corporate Purpose,Bullet,Kubota Corp,144023043.68699,3,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,154083457470,2005-03-01,2005-03-16,2006-03-14,Term Loan,Working Capital,Bullet,Kubota Corp,144023043.68699,5,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,154083471237,2006-03-01,2006-03-15,2007-03-14,Committed Credit Facility,Working Capital,Bullet,Kubota Corp,170444861.087438,4,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083486071,2011-03-01,2011-03-17,2012-03-16,Revolving Credit Facility,Working Capital,,Kubota Corp,253710516.300901,3,Resona Holdings Inc,RESONA,Participant,0.0
4295877395,,154083496599,2012-03-01,2012-03-19,2013-06-18,Revolving Credit Facility,Working Capital,,Kubota Corp,239980801.535877,8,Mizuho Financial Group,MIZUHO-FINAN,Participant,0.0
4295877395,,154083507920,2007-04-01,2007-04-24,2010-02-26,Term Loan,General Corporate Purpose,,Kubota Corp,100000000.0,2,Norinchukin Bank,NORINCHUKIN-BK,Participant,0.0
4295877395,,154083508644,2007-03-01,2007-03-15,2008-03-14,Committed Credit Facility,Working Capital,,Kubota Corp,170256235.63463,5,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083511531,2008-09-01,2008-09-22,2011-09-26,Term Loan,General Corporate Purpose,,Kubota Corp,150000000.0,4,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,154083517135,2009-12-01,2009-12-29,2013-01-08,Term Loan,General Corporate Purpose,,Kubota Corp,50000000.0,3,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,154083517433,2008-03-01,2008-03-13,2011-03-18,Term Loan,Operating Fund / Cash Reserve,,Kubota Corp,100000000.0,4,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,154083534428,2010-03-01,2010-03-17,2011-03-16,Committed Credit Facility,Working Capital,,Kubota Corp,221557549.573502,3,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083535290,2009-03-01,2009-03-17,2010-03-16,Committed Credit Facility,Working Capital,,Kubota Corp,253549695.740365,2,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,154083537714,2008-06-01,2008-06-18,2011-06-20,Term Loan,Operating Fund / Cash Reserve,,Kubota Corp,200000000.0,2,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,154083541431,2007-09-01,2007-09-21,2010-09-21,Term Loan,General Corporate Purpose,,Kubota Corp,100000000.0,5,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083545456,2008-03-01,2008-03-17,2009-03-16,Committed Credit Facility,General Corporate Purpose,,Kubota Corp,205359893.212856,2,Resona Holdings Inc,RESONA,Participant,0.0
4295877395,,154083553584,2007-02-01,2007-02-22,2010-02-26,Term Loan,General Corporate Purpose,,Kubota Corp,50000000.0,2,Mizuho Financial Group,MIZUHO-FINAN,Participant,0.0
4295877395,,154083567592,2014-03-13,2014-03-19,2015-03-18,364 Day Revolver,Working Capital,,Kubota Corp,195446105.736343,2,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083583710,2013-03-01,2013-03-19,2014-06-18,Revolving Credit Facility,Working Capital,,Kubota Corp,210238620.834647,2,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,154083610129,2014-12-22,2014-12-22,2021-12-27,Term Loan,Working Capital,,Kubota Corp,166597251.145356,2,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,154083610559,2015-03-13,2015-03-19,2016-03-18,364 Day Revolver,Working Capital,,Kubota Corp,165590329.524756,4,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,154083625782,2016-03-18,2016-03-22,2017-03-21,364 Day Revolver,Working Capital,,Kubota Corp,177999288.002848,2,Resona Holdings Inc,RESONA,Participant,0.0
4295877395,,154083638676,2017-03-31,2017-03-31,2018-03-30,364 Day Revolver,Working Capital,,Kubota Corp,179565451.607111,2,Mizuho Financial Group,MIZUHO-FINAN,Participant,0.0
4295877395,,154085072418,2018-03-19,2018-03-30,2019-03-29,364 Day Revolver,Working Capital,,Kubota Corp,188217579.521927,2,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,67801717.6435136
4295877395,,,,,,,,,,,,Resona Holdings Inc,RESONA,Participant,33900858.8217568
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,11300286.2739189
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Bank of Iwate Ltd,IWATE,Participant,0.0
4295877395,,,,,,,,,,,,Bank of Kyoto Ltd,KYOTO,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,94643195.1542684
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,18928639.0308537
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,14196479.2731403
4295877395,,,,,,,,,,,,Norinchukin Bank,NORINCHUKIN-BK,Participant,14196479.2731403
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Resona Holdings Inc,RESONA,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,96015362.4579933
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,19203072.4915987
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,14402304.368699
4295877395,,,,,,,,,,,,Norinchukin Bank,NORINCHUKIN-BK,Participant,14402304.368699
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Co-Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Agent,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Lender,0.0
4295877395,,,,,,,,,,,,Norinchukin Bank,NORINCHUKIN-BK,Lender,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Agent,0.0
4295877395,,,,,,,,,,,,Resona Holdings Inc,RESONA,Lender,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295877395,,,,,,,,,,,,Aozora Bank Ltd,AOZORA-BANK,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Agent,0.0
4295877395,,,,,,,,,,,,Chiba Bank Ltd,CHIBA-BANK-LTD,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Arranger,53000000.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,40000000.0
4295877395,,,,,,,,,,,,Kyushu Financial Group Inc,KYUSHU-FIN-GRP,Lender,5000000.0
4295877395,,,,,,,,,,,,Hyakujushi Bank Ltd,HYAKUJUSHI-BANK,Lender,2000000.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Co-Arranger,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Co-Arranger,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Arranger,162500000.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,30000000.0
4295877395,,,,,,,,,,,,Gunma Bank Ltd,GUNMA-BANK,Lender,5000000.0
4295877395,,,,,,,,,,,,Hyakujushi Bank Ltd,HYAKUJUSHI-BANK,Lender,2500000.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Yamaguchi Financial Group Inc,YAMAGUCHI-FIN,Participant,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Participant,0.0
4295877395,,,,,,,,,,,,Chiba Bank Ltd,CHIBA-BANK-LTD,Participant,0.0
4295877395,,,,,,,,,,,,Kyushu Financial Group Inc,KYUSHU-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Agent,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295877395,,,,,,,,,,,,SBI Holdings Inc,SBI-HOL,Lender,0.0
4295877395,,,,,,,,,,,,Aozora Bank Ltd,AOZORA-BANK,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Agent,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4295877395,,,,,,,,,,,,Norinchukin Bank,NORINCHUKIN-BK,Lender,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Trust Holdings Inc,SUM-MIT-TR-HLDG,Lender,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Arranger,0.0
4295877395,,,,,,,,,,,,Norinchukin Bank,NORINCHUKIN-BK,Participant,0.0
4295877395,,,,,,,,,,,,Tochigi Bank Ltd,TOCHIGI-BK,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295877395,,,,,,,,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Arranger,0.0
4295877395,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Participant,0.0
4295903078,AGCO Corp,154083365955,1995-03-01,,,Term Loan,General Corporate Purpose,,AGCO Corp,75000000.0,6,BMO Capital Markets,BMO-CAPITAL,Arranger,0.0
4295903078,,154083383989,1996-05-01,1996-06-01,2001-06-01,Revolving Credit Facility,Acquisition Finance,,AGCO Corp,650000000.0,27,Deutsche Bank,DEUTSCHE-BANK,Agent,10000000.0
4295903078,,154083383990,1996-05-01,1996-06-01,2001-06-01,Revolving Credit Facility,Acquisition Finance,,AGCO Corp,650000000.0,11,Cooperatieve Rabobank UA,RABOBANK,Agent,10000000.0
4295903078,,154083391498,1997-02-24,1997-02-24,2002-01-14,Revolving Credit Facility,Refinancing,Bullet,AGCO Corp,1200000000.0,18,Truist Financial Corp,TRUIST-FIN,Agent,10000000.0
4295903078,,154083391499,1997-02-24,1997-02-24,2002-01-14,Revolving Credit Facility,General Corporate Purpose,Bullet,AGCO Corp,1200000000.0,25,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,0.0
4295903078,,154083401881,1999-03-18,1999-03-18,2002-01-14,Revolving Credit Facility,Refinance/Retiring Bank Debt,Bullet,AGCO Corp,1000000000.0,18,JP Morgan & Co Inc,JPM,Co-Agent,0.0
4295903078,,154083401933,1999-03-18,1999-03-18,2002-01-14,Revolving Credit Facility,Refinance/Retiring Bank Debt,Bullet,AGCO Corp,1000000000.0,33,TD Securities Inc,TD-SECURITIES,Co-Agent,0.0
4295903078,,154083420655,2001-04-17,2001-04-17,2005-10-17,Revolving Credit Facility,General Corporate Purpose,Bullet,AGCO Corp,350000000.0,1,Deutsche Bank,DEUTSCHE-BANK,Agent,0.0
4295903078,,154083420933,2001-04-17,2001-04-17,2005-10-17,Revolving Credit Facility,Working Capital,Bullet,AGCO Corp,350000000.0,25,Cooperatieve Rabobank UA,RABOBANK,Agent,0.0
4295903078,,154083436697,2003-09-25,2003-12-22,2006-01-31,Term Loan,Refinancing,Amortizing,AGCO Corp,805820645.912565,6,Truist Financial Corp,TRUIST-FIN,Agent,0.0
4295903078,,154083439401,2003-09-25,2003-12-22,2006-01-31,Term Loan,General Corporate Purpose,Amortizing,AGCO Corp,805820645.912565,27,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,0.0
4295903078,,154083442448,2003-09-25,2003-12-22,2006-01-31,Revolving Credit Facility,Working Capital,Bullet,AGCO Corp,805820645.912565,9,JP Morgan & Co Inc,JPM,Co-Agent,0.0
4295903078,,154083442451,2003-09-25,2003-12-22,2006-01-31,Revolving Credit Facility,Refinancing,Bullet,AGCO Corp,805820645.912565,5,TD Securities Inc,TD-SECURITIES,Co-Agent,0.0
4295903078,,154083442452,2003-09-25,2004-01-05,2005-01-05,Bridge Loan,General Corporate Purpose,Bullet,AGCO Corp,100000000.0,12,Deutsche Bank,DEUTSCHE-BANK,Agent,0.0
4295903078,,154083447506,2004-08-13,,,Revolving Credit Facility,Refinance/Retiring Bank Debt,,AGCO Corp,100000000.0,9,Cooperatieve Rabobank UA,RABOBANK,Agent,0.0
4295903078,,154083496884,2011-10-03,2011-12-01,2016-12-01,Revolving Credit Facility,Working Capital,,AGCO Corp,1000000000.0,5,Truist Financial Corp,TRUIST-FIN,Agent,0.0
4295903078,,154083497408,2008-04-29,2008-05-16,2013-05-16,Revolving Credit Facility,Acquisition Finance,Bullet,AGCO Corp,300000000.0,5,Hypo-bank,HYPO-BANK,Co-Agent,0.0
4295903078,,154083528421,2011-10-03,2011-12-01,2016-12-01,Term Loan,General Corporate Purpose,,AGCO Corp,1000000000.0,5,BMO Capital Markets,BMO-CAPITAL,Co-Agent,0.0
4295903078,,154083590528,2014-06-18,2014-06-30,2019-06-28,Revolving Credit Facility,Refinance/Retiring Bank Debt,,AGCO Corp,1155000000.0,4,CIBC World Markets Inc,CIBC-WORLD,Co-Agent,0.0
4295903078,,154083590529,2014-06-18,2014-06-30,2019-06-28,Term Loan A,Working Capital,Bullet,AGCO Corp,1155000000.0,4,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,0.0
4295903078,,154083600441,2015-06-19,2015-06-19,2020-06-28,Term Loan A,Acquisition Finance,Bullet,AGCO Corp,1155000000.0,6,Commerzbank AG,COMMERZBANK,Co-Agent,0.0
4295903078,,154083600442,2015-06-19,2015-06-19,2020-06-28,Revolving Credit Facility,General Corporate Purpose,,AGCO Corp,1155000000.0,4,JP Morgan & Co Inc,JPM,Co-Agent,0.0
4295903078,,154085223613,2018-10-17,2018-10-17,2023-10-17,Revolving Credit Facility,Refinance/Retiring Bank Debt,,AGCO Corp,800000000.0,4,TD Securities Inc,TD-SECURITIES,Co-Agent,0.0
4295903078,,154085662010,2020-04-09,2020-04-09,2022-04-08,Term Loan,Working Capital,,AGCO Corp,524285698.675642,5,Wells Fargo & Co,WF,Co-Agent,0.0
4295903078,,154085662011,2020-04-09,2020-04-09,2022-04-08,Term Loan,Acquisition Finance,,AGCO Corp,524285698.675642,1,Natixis,NATIXIS,Lender,0.0
4295903078,,154087573811,2022-04-26,2022-04-26,2023-03-31,Revolving Credit Facility,General Corporate Purpose,,AGCO Corp,239310784.939375,5,BNP Paribas SA,BNP-PARIBAS,Lender,0.0
4295903078,,154087864252,2022-12-19,2022-12-19,2027-12-19,Revolving Credit Facility,Refinance/Retiring Bank Debt,,AGCO Corp,1250000000.0,4,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4295903078,,154087864253,2022-12-19,2022-12-19,2027-12-19,Revolving Credit Facility,Working Capital,,AGCO Corp,1250000000.0,1,Nordea,NORDEA-BANK,Lender,0.0
4295903078,,154088247513,2023-10-18,2023-10-18,2024-10-16,Bridge Loan,Acquisition Finance,,AGCO Corp,2000000000.0,2,Deutsche GenossenschaftsZentralbank {DZ Bank},DZ-BK,Lender,0.0
4295903078,,154088633529,2024-09-23,2024-11-01,2031-11-01,Term Loan B,Pay Fees And Expenses,,AGCO Corp,410000000.0,1,IMI - Intesa Sanpaolo,INTESA-SAN,Lender,0.0
4295903078,,154088711887,2024-09-23,2024-11-01,2029-11-01,Revolving Credit Facility,Acquisition Finance,,AGCO Corp,410000000.0,1,JP Morgan & Co Inc,JPM,Lender,0.0
4295903078,,154088847177,2025-03-25,2025-03-28,2031-11-01,Term Loan B,Refinancing,,AGCO Corp,100000000.0,4,Bank of New York Mellon Corp,BNY-MELLON,Lender,0.0
4295903078,,154090093259,2026-06-15,2026-06-18,2031-11-01,Term Loan B,Refinance/Retiring Bank Debt,,AGCO Corp,530000000.0,1,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,0.0
4295903078,,154090093260,2026-06-15,2026-06-18,2031-11-01,Term Loan B,Acquisition Finance,,AGCO Corp,530000000.0,1,National Australia Bank Ltd,NATL-AUST-BK,Lender,0.0
4295903078,,154090093261,2026-06-15,2026-06-18,2029-11-01,Revolving Credit Facility,General Corporate Purpose,,AGCO Corp,530000000.0,1,National Bank of Canada Financial,NB-CANADA,Lender,0.0
4295903078,,,,,,,Refinancing,,,,,Societe Generale SA,SOC-GEN,Lender,0.0
4295903078,,,,,,,Acquisition Finance,,,,,Standard Chartered PLC,SCPLC,Lender,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,0.0
4295903078,,,,,,,Working Capital,,,,,Portigon AG,PORTIGON,Lender,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295903078,,,,,,,Working Capital,,,,,Deutsche Bank,DEUTSCHE-BANK,Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Cooperatieve Rabobank UA,RABOBANK,Agent,0.0
4295903078,,,,,,,Working Capital,,,,,Truist Financial Corp,TRUIST-FIN,Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Hypo-bank,HYPO-BANK,Co-Agent,0.0
4295903078,,,,,,,Working Capital,,,,,BMO Capital Markets,BMO-CAPITAL,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,CIBC World Markets Inc,CIBC-WORLD,Co-Agent,0.0
4295903078,,,,,,,Working Capital,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Commerzbank AG,COMMERZBANK,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,TD Securities Inc,TD-SECURITIES,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Wells Fargo & Co,WF,Co-Agent,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Natixis,NATIXIS,Lender,0.0
4295903078,,,,,,,Acquisition Finance,,,,,BNP Paribas SA,BNP-PARIBAS,Lender,0.0
4295903078,,,,,,,Leveraged Buyout,,,,,Mitsubishi UFJ Financial Group,MITSUBISHI-UFJ,Lender,0.0
4295903078,,,,,,,Leveraged Buyout,,,,,Nordea,NORDEA-BANK,Lender,0.0
4295903078,,,,,,,Acquisition Finance,,,,,Deutsche GenossenschaftsZentralbank {DZ Bank},DZ-BK,Lender,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,IMI - Intesa Sanpaolo,INTESA-SAN,Lender,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,JP Morgan & Co Inc,JPM,Lender,0.0
4295903078,,,,,,,General Corporate Purpose,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,0.0
4295903078,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,0.0
4295903078,,,,,,,,,,,,National Australia Bank Ltd,NATL-AUST-BK,Lender,0.0
4295903078,,,,,,,,,,,,National Bank of Canada Financial,NB-CANADA,Lender,0.0
4295903078,,,,,,,,,,,,Societe Generale SA,SOC-GEN,Lender,0.0
4295903078,,,,,,,,,,,,Standard Chartered PLC,SCPLC,Lender,0.0
4295903078,,,,,,,,,,,,Sumitomo Mitsui Financial Group Inc,SUM-MIT-FIN-GRP,Lender,0.0
4295903078,,,,,,,,,,,,Portigon AG,PORTIGON,Lender,0.0
4295903078,,,,,,,,,,,,Mizuho Financial Group,MIZUHO-FINAN,Lender,0.0
4295903078,,,,,,,,,,,,Deutsche Bank,DEUTSCHE-BANK,Syndication Agent,36818000.0
4295903078,,,,,,,,,,,,Cooperatieve Rabobank UA,RABOBANK,Agent,74843000.0
4295903078,,,,,,,,,,,,Truist Financial Corp,TRUIST-FIN,Co-Agent,40909000.0
4295903078,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,40909000.0
4295903078,,,,,,,,,,,,Credit Agricole Corporate & Investment Bank,CREDIT-AGRI-CIB,Lender,40909000.0
4295903078,,,,,,,,,,,,JP Morgan & Co Inc,JPM,Lender,28636000.0
4295903078,,,,,,,,,,,,Bank of New York Mellon Corp,BNY-MELLON,Lender,20455000.0
4295903078,,,,,,,,,,,,Deutsche Bank,DEUTSCHE-BANK,Lender,32727000.0
4295903078,,,,,,,,,,,,Nordea,NORDEA-BANK,Lender,14555000.0
4295903078,,,,,,,,,,,,CIBC World Markets Inc,CIBC-WORLD,Lender,40909000.0
4295903078,,,,,,,,,,,,Commerzbank AG,COMMERZBANK,Lender,17441000.0
4295903078,,,,,,,,,,,,KBC Group NV,KBC-GROUP,Lender,14080000.0
4295903078,,,,,,,,,,,,Caisse Federale de Credit Mutuel SA,FED-CRED-MUTUEL,Lender,28636000.0
4295903078,,,,,,,,,,,,CoBank ACB,COBANK,Lender,28636000.0
4295903078,,,,,,,,,,,,HSBC Holdings PLC,SAM-CAPEL-HSBC,Lender,20455000.0
